robot_x,robot_y,robot_yaw_deg,robot_vel_x,robot_vel_y,pitch_deg,flywheel_speed,lateral_error,turret_yaw_F_deg
3.168,1.614,0.0,0.0,0.75,50.0,6.4647495361781075,0.01091372974662106,77.87532951568515
3.168,1.614,0.0,0.0,1.5,50.0,6.326530612244898,0.012304283122296474,75.60260224295787
3.168,1.614,0.0,0.0,2.25,50.0,6.326530612244898,0.41100032808427805,72.57229921265484
3.168,1.614,0.0,0.75,0.0,50.0,6.6938775510204085,0.029002740395781827,89.54199618235182
3.168,1.614,0.0,0.75,0.75,50.0,6.419294990723563,0.052878409020332154,87.4207840611397
3.168,1.614,0.0,0.75,1.5,50.0,6.326530612244898,0.07724173574778768,86.51169315204879
3.168,1.614,0.0,0.75,2.25,50.0,6.326530612244898,0.4908129936339476,85.29957193992757
3.168,1.614,0.0,1.5,0.0,50.0,6.6938775510204085,0.01889403350065913,99.23896587932151
3.168,1.614,0.0,1.5,0.75,50.0,6.4647495361781075,0.036781082055537,98.78442042477606
3.168,1.614,0.0,1.5,1.5,50.0,6.326530612244898,0.06413025204669108,97.4207840611397
3.168,1.614,0.0,1.5,2.25,50.0,6.326530612244898,0.4746792565378052,99.23896587932151
3.168,1.614,0.0,2.25,0.0,50.0,6.784786641929498,0.008870076579713709,109.84502648538212
3.168,1.614,0.0,2.25,0.75,50.0,6.510204081632653,0.01755534752800784,109.54199618235182
3.168,1.614,0.0,2.25,1.5,50.0,6.326530612244898,0.026180014336914647,107.72381436417001
3.168,1.614,0.0,2.25,2.25,50.0,6.326530612244898,0.3717309176614604,109.54199618235182
3.168,1.614,0.0,3.0,0.0,50.0,6.966604823747682,0.0193586019877582,120.45108709144274
3.168,1.614,0.0,3.0,0.75,50.0,6.601113172541744,0.03292857219534322,120.45108709144272
3.168,1.614,0.0,3.0,1.5,50.0,6.371985157699443,0.055868550567963346,119.08745072780634
3.168,1.614,0.0,3.0,2.25,50.0,6.326530612244898,0.50942880111004,109.54199618235182
3.168,4.8420000000000005,0.0,0.0,3.0,50.0,6.326530612244898,0.28298746299856553,-72.60736394393003
3.168,4.8420000000000005,0.0,0.75,3.0,50.0,6.326530612244898,0.37279631123717616,-82.60736394393001
3.168,4.8420000000000005,0.0,1.5,3.0,50.0,6.326530612244898,0.33958951182867714,-98.06190939847545
3.168,4.8420000000000005,0.0,2.25,3.0,50.0,6.326530612244898,0.2372472250975488,-109.88009121665725
3.168,6.456,0.0,0.0,0.0,50.0,6.326530612244898,0.3238989735909236,-73.60435606569912
3.168,6.456,0.0,0.0,0.75,50.0,6.371985157699443,0.03476530625660587,-76.48314394448701
3.168,6.456,0.0,0.0,1.5,50.0,6.6484230055658635,0.025060191526089817,-79.51344697479004
3.168,6.456,0.0,0.0,2.25,50.0,7.106679035250464,0.027005050731719462,-81.02859848994156
3.168,6.456,0.0,0.0,3.0,50.0,7.705009276437849,0.021638239529110516,-83.30132576266882
3.168,6.456,0.0,0.75,0.0,50.0,6.326530612244898,0.39972687123639894,-85.72556818691126
3.168,6.456,0.0,0.75,0.75,50.0,6.326530612244898,0.015519874567078859,-86.33162879297186
3.168,6.456,0.0,0.75,1.5,50.0,6.601113172541744,0.014809517572504496,-88.75587121721429
3.168,6.456,0.0,0.75,2.25,50.0,7.061224489795919,0.013959934206163713,-90.5740530353961
3.168,6.456,0.0,0.75,3.0,50.0,7.703153988868275,0.014144584843407812,-91.78617424751732
3.168,6.456,0.0,1.5,0.0,50.0,6.326530612244898,0.38433225032190216,-98.45284091418398
3.168,6.456,0.0,1.5,0.75,50.0,6.326530612244898,0.028755665008180643,-97.24071970206276
3.168,6.456,0.0,1.5,1.5,50.0,6.6029684601113185,0.034849394775726426,-98.75587121721429
3.168,6.456,0.0,1.5,2.25,50.0,7.106679035250464,0.03199093943604878,-100.72556818691125
3.168,6.456,0.0,1.5,3.0,50.0,7.750463821892394,0.03002077184199731,-100.42253788388095
3.168,6.456,0.0,2.25,0.0,50.0,6.326530612244898,0.38588453415960383,-103.30132576266882
3.168,6.456,0.0,2.25,0.75,50.0,6.371985157699443,0.021061461106483978,-108.30132576266882
3.168,6.456,0.0,2.25,1.5,50.0,6.737476808905381,0.010257888420828266,-110.11950758085065
3.168,6.456,0.0,2.25,2.25,50.0,7.288497217068645,0.005639763403393545,-110.11950758085065
3.168,6.456,0.0,2.25,3.0,50.0,7.975881261595546,0.025458666719077972,-109.66496212630518
3.168,6.456,0.0,3.0,0.0,50.0,6.326530612244898,0.09974829197914986,-120.57405303539609
3.168,6.456,0.0,3.0,0.75,50.0,6.50834879406308,0.01649268593207093,-120.57405303539609
3.168,6.456,0.0,3.0,1.5,50.0,6.962894248608535,0.015945761786141814,-120.57405303539609
3.168,6.456,0.0,3.0,2.25,50.0,7.601113172541744,0.01522017940397891,-119.66496212630518
3.168,6.456,0.0,3.0,3.0,50.0,8.288497217068645,0.034263165022967265,-117.3922348535779
3.168,8.07,0.0,0.0,0.0,50.0,6.968460111317254,0.020766029559826586,-81.21346414213839
3.168,8.07,0.0,0.0,0.75,50.0,7.383116883116884,0.033370842486185465,-81.97103989971416
3.168,8.07,0.0,0.0,1.5,50.0,7.841372912801484,0.042596498209493794,-83.18316111183536
3.168,8.07,0.0,0.0,2.25,50.0,8.437847866419293,0.018980568483169168,-84.84982777850202
3.168,8.07,0.0,0.0,3.0,50.0,9.081632653061225,0.019030354543068017,-85.45588838456263
3.168,8.07,0.0,0.75,0.0,50.0,6.968460111317254,0.03686443994714911,-90.30437323304749
3.168,8.07,0.0,0.75,0.75,50.0,7.335807050092765,0.0353632106364706,-91.81952474819899
3.168,8.07,0.0,0.75,1.5,50.0,7.841372912801484,0.0375804136690413,-91.66800959668385
3.168,8.07,0.0,0.75,2.25,50.0,8.437847866419293,0.0258010514063172,-92.7286156572899
3.168,8.07,0.0,0.75,3.0,50.0,9.081632653061225,0.02332150098645409,-92.7286156572899
3.168,8.07,0.0,1.5,0.0,50.0,6.970315398886829,0.03077223202290404,-99.69831262698688
3.168,8.07,0.0,1.5,0.75,50.0,7.383116883116884,0.031618313335884524,-100.15285808153233
3.168,8.07,0.0,1.5,1.5,50.0,7.888682745825603,0.015291621916604207,-100.60740353607778
3.168,8.07,0.0,1.5,2.25,50.0,8.485157699443414,0.0435518253653378,-100.15285808153233
3.168,8.07,0.0,1.5,3.0,50.0,9.172541743970315,0.0397893174969178,-100.00134293001717
3.168,8.07,0.0,2.25,0.0,50.0,7.061224489795919,0.03588588240769437,-109.69831262698688
3.168,8.07,0.0,2.25,0.75,50.0,7.519480519480519,0.012857300084376475,-110.00134293001717
3.168,8.07,0.0,2.25,1.5,50.0,8.070500927643785,0.03509623050151005,-109.09225202092627
3.168,8.07,0.0,2.25,2.25,50.0,8.623376623376625,0.04650716697418604,-108.48619141486566
3.168,8.07,0.0,2.25,3.0,50.0,9.310760667903525,0.0472832933957938,-107.72861565728991
3.168,8.07,0.0,3.0,0.0,50.0,7.288497217068645,0.017931862217487157,-120.45588838456264
3.168,8.07,0.0,3.0,0.75,50.0,7.746753246753247,0.037545867917550504,-118.6377065663808
3.168,8.07,0.0,3.0,1.5,50.0,8.297773654916512,0.007582387157310092,-117.72861565728992
3.168,8.07,0.0,3.0,2.25,50.0,8.941558441558442,0.04371072301846009,-115.91043383910808
3.168,8.07,0.0,3.0,3.0,50.0,9.58424692190926,0.04556087478906058,-114.54679747547172
3.96,0.0,0.0,0.0,0.0,50.0,7.657699443413729,0.015376557462510954,92.81151465110013
3.96,0.0,0.0,0.0,0.75,50.0,7.244897959183674,0.03729556410633386,93.26606010564558
3.96,0.0,0.0,0.0,1.5,50.0,6.968460111317254,0.04317567767327178,93.87212071170619
3.96,0.0,0.0,0.0,2.25,50.0,6.6938775510204085,0.011717881367644987,94.47818131776678
3.96,0.0,0.0,0.0,3.0,50.0,6.510204081632653,0.00931216478427617,95.08424192382739
3.96,0.0,0.0,0.75,0.0,50.0,7.703153988868275,0.010053275277518686,101.75090859049406
3.96,0.0,0.0,0.75,0.75,50.0,7.29035250463822,0.04690954247008844,102.81151465110011
3.96,0.0,0.0,0.75,1.5,50.0,6.970315398886829,0.0428879387562809,103.56909040867588
3.96,0.0,0.0,0.75,2.25,50.0,6.7393320964749535,0.010629422907038041,104.62969646928194
3.96,0.0,0.0,0.75,3.0,50.0,6.555658627087199,0.041462054485992855,105.23575707534255
3.96,0.0,0.0,1.5,0.0,50.0,7.841372912801484,0.03642552270822058,110.69030252988802
3.96,0.0,0.0,1.5,0.75,50.0,7.428571428571429,0.02233798089506003,111.44787828746375
3.96,0.0,0.0,1.5,1.5,50.0,7.106679035250464,0.04003131614978548,113.72060556019103
3.96,0.0,0.0,1.5,2.25,50.0,6.832096474953618,0.029545268661371502,114.62969646928192
3.96,0.0,0.0,1.5,3.0,50.0,6.6029684601113185,0.011947404365059111,115.69030252988797
3.96,0.0,0.0,2.25,0.0,50.0,8.02504638218924,0.043303148555325306,118.26606010564555
3.96,0.0,0.0,2.25,0.75,50.0,7.612244897959184,0.01997062396702867,120.53878737837285
3.96,0.0,0.0,2.25,1.5,50.0,7.244897959183674,0.028018073988193046,122.96302980261527
3.96,0.0,0.0,2.25,2.25,50.0,6.968460111317254,0.011872939830656584,124.78121162079711
3.96,0.0,0.0,2.25,3.0,50.0,6.7393320964749535,0.026772395172597673,127.05393889352436
3.96,0.0,0.0,3.0,0.0,50.0,8.299628942486086,0.04932644265560447,127.05393889352436
3.96,0.0,0.0,3.0,0.75,50.0,7.8849721706864555,0.029350233916394852,129.32666616625164
3.96,0.0,0.0,3.0,1.5,50.0,7.517625231910947,0.02852402839767656,132.05393889352436
3.96,0.0,0.0,3.0,2.25,50.0,7.195732838589983,0.007432928735449138,135.23575707534252
3.96,0.0,0.0,3.0,3.0,50.0,6.921150278293135,0.023605386784676847,137.96302980261524
3.96,1.614,0.0,0.0,0.0,50.0,6.6938775510204085,0.025250041217037583,94.85590744020689
3.96,1.614,0.0,0.0,0.75,50.0,6.419294990723563,0.0601869764690265,95.46196804626749
3.96,1.614,0.0,0.0,1.5,50.0,6.326530612244898,0.06879607221163914,96.0680286523281
3.96,1.614,0.0,0.0,2.25,50.0,6.326530612244898,0.4800768110533986,97.88621047050992
3.96,1.614,0.0,0.75,0.0,50.0,6.7393320964749535,0.02480517807754835,104.09833168263113
3.96,1.614,0.0,0.75,0.75,50.0,6.4647495361781075,0.03497223086491697,105.31045289475234
3.96,1.614,0.0,0.75,1.5,50.0,6.326530612244898,0.016941965846183696,106.97711956141902
3.96,1.614,0.0,0.75,2.25,50.0,6.326530612244898,0.3784230559137415,110.61348319778264
3.96,1.614,0.0,1.5,0.0,50.0,6.832096474953618,0.025019831989909397,114.40136198566144
3.96,1.614,0.0,1.5,0.75,50.0,6.555658627087199,0.015769815678468264,115.91651350081295
3.96,1.614,0.0,1.5,1.5,50.0,6.371985157699443,0.01853923503128027,117.43166501596447
3.96,1.614,0.0,1.5,2.25,50.0,6.326530612244898,0.19642939722592004,121.52257410687356
3.96,1.614,0.0,1.5,3.0,50.0,6.326530612244898,0.5545261961458194,124.55287713717658
3.96,1.614,0.0,2.25,0.0,50.0,7.061224489795919,0.02247736311277686,124.55287713717658
3.96,1.614,0.0,2.25,0.75,50.0,6.7393320964749535,0.028135039965140458,126.82560440990385
3.96,1.614,0.0,2.25,1.5,50.0,6.4647495361781075,0.04204744319527158,128.64378622808567
3.96,1.614,0.0,2.25,2.25,50.0,6.326530612244898,0.04788108524921036,130.00742259172205
3.96,1.614,0.0,2.25,3.0,50.0,6.326530612244898,0.5545698561357296,124.55287713717658
3.96,1.614,0.0,3.0,0.0,50.0,7.379406307977737,0.026052804651585697,134.0983316826311
3.96,1.614,0.0,3.0,0.75,50.0,7.012059369202227,0.027513807397147694,137.73469531899474
3.96,1.614,0.0,3.0,1.5,50.0,6.690166975881262,0.03194443280855025,140.00742259172202
3.96,1.614,0.0,3.0,2.25,50.0,6.508348794063078,0.023069139232826007,144.55287713717655
3.96,1.614,0.0,3.0,3.0,50.0,6.371985157699443,0.035246855012014515,147.73469531899474
3.96,3.228,0.0,1.5,0.0,50.0,6.326530612244898,0.5013428354675724,127.97018804937018
3.96,3.228,0.0,2.25,0.0,50.0,6.326530612244898,0.22096482037278234,137.06109714027926
3.96,3.228,0.0,3.0,0.0,50.0,6.417439703153988,0.018904300413122896,146.15200623118835
3.96,3.228,0.0,3.0,0.75,50.0,6.326530612244898,0.16937798376367783,149.78836986755198
3.96,3.228,0.0,3.0,1.5,50.0,6.326530612244898,0.3083493231944633,159.78836986755195
3.96,3.228,0.0,3.0,2.25,50.0,6.326530612244898,0.4087298708414764,169.78836986755195
3.96,4.8420000000000005,0.0,0.0,3.0,50.0,6.326530612244898,0.3446925147730098,-96.9227454684387
3.96,4.8420000000000005,0.0,0.75,3.0,50.0,6.326530612244898,0.24975011719934592,-109.0439575896508
3.96,4.8420000000000005,0.0,1.5,2.25,50.0,6.326530612244898,0.428121033938177,-126.01365455934776
3.96,4.8420000000000005,0.0,1.5,3.0,50.0,6.326530612244898,0.07863756368390352,-119.34698789268111
3.96,4.8420000000000005,0.0,2.25,1.5,50.0,6.326530612244898,0.4263101405044177,-144.19547274116596
3.96,4.8420000000000005,0.0,2.25,2.25,50.0,6.326530612244898,0.15760943946185094,-135.10456365025686
3.96,4.8420000000000005,0.0,2.25,3.0,50.0,6.601113172541744,0.006458988160415812,-127.8318363775296
3.96,4.8420000000000005,0.0,3.0,0.0,50.0,6.326530612244898,0.33741461241869797,-173.28638183207502
3.96,4.8420000000000005,0.0,3.0,0.75,50.0,6.326530612244898,0.2445978596989887,-161.1651697108629
3.96,4.8420000000000005,0.0,3.0,1.5,50.0,6.326530612244898,0.07531651373999211,-150.86213940783261
3.96,4.8420000000000005,0.0,3.0,2.25,50.0,6.601113172541744,0.004576368703776238,-142.37729092298414
3.96,4.8420000000000005,0.0,3.0,3.0,50.0,7.244897959183674,0.01952176857867321,-135.10456365025686
3.96,6.456,0.0,0.0,0.0,50.0,6.326530612244898,0.38968445704109195,-97.67719205630581
3.96,6.456,0.0,0.0,0.75,50.0,6.326530612244898,0.023500343488323756,-95.859010238124
3.96,6.456,0.0,0.0,1.5,50.0,6.601113172541744,0.008549119508034766,-94.64688902600278
3.96,6.456,0.0,0.0,2.25,50.0,7.061224489795919,0.023458223764937152,-94.04082841994217
3.96,6.456,0.0,0.0,3.0,50.0,7.703153988868275,0.007398716932399838,-92.82870720782095
3.96,6.456,0.0,0.75,0.0,50.0,6.326530612244898,0.292741855425755,-109.79840417751792
3.96,6.456,0.0,0.75,0.75,50.0,6.371985157699443,0.006291219566765352,-106.61658599569975
3.96,6.456,0.0,0.75,1.5,50.0,6.6484230055658635,0.032047718078422015,-104.49537387448763
3.96,6.456,0.0,0.75,2.25,50.0,7.152133580705009,0.007211611664544264,-103.13173751085128
3.96,6.456,0.0,0.75,3.0,50.0,7.795918367346939,0.01666784078035689,-101.31355569266945
3.96,6.456,0.0,1.5,0.0,50.0,6.326530612244898,0.11783111639816611,-120.10143448054824
3.96,6.456,0.0,1.5,0.75,50.0,6.4647495361781075,0.014504490581826795,-116.61658599569975
3.96,6.456,0.0,1.5,1.5,50.0,6.832096474953618,0.02440033910040373,-114.19234357145731
3.96,6.456,0.0,1.5,2.25,50.0,7.335807050092765,0.010156808187901257,-112.22264660176037
3.96,6.456,0.0,1.5,3.0,50.0,7.979591836734694,0.004859095388394495,-109.79840417751792
3.96,6.456,0.0,2.25,0.0,50.0,6.371985157699443,0.02962647589887984,-129.64688902600278
3.96,6.456,0.0,2.25,0.75,50.0,6.6484230055658635,0.021064020466589815,-126.91961629873003
3.96,6.456,0.0,2.25,1.5,50.0,7.061224489795919,0.02726953682835226,-123.73779811691188
3.96,6.456,0.0,2.25,2.25,50.0,7.612244897959184,0.025051347133294335,-120.70749508660883
3.96,6.456,0.0,2.25,3.0,50.0,8.256029684601113,0.03883857682571116,-117.67719205630581
3.96,6.456,0.0,3.0,0.0,50.0,6.644712430426717,0.013881882349521958,-141.46507084418457
3.96,6.456,0.0,3.0,0.75,50.0,7.012059369202227,0.008085537247201208,-136.91961629873006
3.96,6.456,0.0,3.0,1.5,50.0,7.472170686456401,0.025502251623858066,-132.3741617532755
3.96,6.456,0.0,3.0,2.25,50.0,8.070500927643785,0.03142558673482116,-128.2832526623664
3.96,6.456,0.0,3.0,3.0,50.0,8.714285714285715,0.011201171792384458,-124.9499193290331
3.96,8.07,0.0,0.0,0.0,50.0,6.968460111317254,0.03211423674830085,-93.64528308349314
3.96,8.07,0.0,0.0,0.75,50.0,7.337662337662339,0.026949991777659586,-93.03922247743253
3.96,8.07,0.0,0.0,1.5,50.0,7.841372912801484,0.01634222397093024,-92.58467702288708
3.96,8.07,0.0,0.0,2.25,50.0,8.437847866419293,0.02772781869851746,-92.43316187137192
3.96,8.07,0.0,0.0,3.0,50.0,9.081632653061225,0.011956330958689303,-91.82710126531131
3.96,8.07,0.0,0.75,0.0,50.0,7.015769944341374,0.01427701600756205,-103.49376793197798
3.96,8.07,0.0,0.75,0.75,50.0,7.428571428571429,0.031138091358324075,-102.13013156834162
3.96,8.07,0.0,0.75,1.5,50.0,7.888682745825603,0.03605702727603442,-101.52407096228102
3.96,8.07,0.0,0.75,2.25,50.0,8.485157699443414,0.03522284996871262,-99.85740429561434
3.96,8.07,0.0,0.75,3.0,50.0,9.172541743970315,0.03788957033165749,-99.0998285380386
3.96,8.07,0.0,1.5,0.0,50.0,7.106679035250464,0.03320768539917439,-112.8877073259174
3.96,8.07,0.0,1.5,0.75,50.0,7.521335807050093,0.03977051427235517,-111.22104065925072
3.96,8.07,0.0,1.5,1.5,50.0,8.070500927643785,0.024505691334874742,-109.4028588410689
3.96,8.07,0.0,1.5,2.25,50.0,8.623376623376625,0.04257698799352445,-108.19073762894767
3.96,8.07,0.0,1.5,3.0,50.0,9.26530612244898,0.05307341643802716,-106.37255581076587
3.96,8.07,0.0,2.25,0.0,50.0,7.335807050092765,0.003713628009597666,-122.43316187137196
3.96,8.07,0.0,2.25,0.75,50.0,7.750463821892394,0.036019251286446466,-119.85740429561433
3.96,8.07,0.0,2.25,1.5,50.0,8.301484230055658,0.01879676817100138,-117.43316187137191
3.96,8.07,0.0,2.25,2.25,50.0,8.89795918367347,0.009401125279393269,-115.46346490167497
3.96,8.07,0.0,2.25,3.0,50.0,9.526901669758812,0.04273770126626072,-113.19073762894769
3.96,8.07,0.0,3.0,0.0,50.0,7.6558441558441555,0.017580141563427416,-131.6755861137962
3.96,8.07,0.0,3.0,0.75,50.0,8.115955473098332,0.02462810300945504,-128.03922247743253
3.96,8.07,0.0,3.0,1.5,50.0,8.666975881261596,0.02697230790094505,-125.31194975015981
3.96,8.07,0.0,3.0,2.25,50.0,9.219851576994435,0.03650622108705853,-122.28164671985677
3.96,8.07,0.0,3.0,3.0,50.0,9.897790521167144,0.029520050472645724,-119.70588914409919
